"soldPrice","sqftLiving","sqftLand","sqftAbove","sqftBasement","numBedRooms","numBathRooms","numFloors","builtYear","grade","waterFront","condition"
238950,810,4838,810,0,2,1,"1",1938,"1","0","average"
585000,3400,5100,3400,0,4,3,"2",2006,"2","0","average"
775000,3140,10875,1940,1200,4,2,"1",1939,"2","0","average"
480000,1760,21562,1560,200,5,2,"1",1959,"2","0","average"
647500,1760,21562,1560,200,5,2,"1",1959,"2","0","average"
152000,920,4875,920,0,3,1,"1",1978,"2","0","good"
322000,960,10181,960,0,3,1,"1",1961,"2","0","average"
165000,1380,7334,980,400,3,1,"1",1981,"2","0","average"
343566,1100,4200,1100,0,2,1,"1",1954,"2","0","average"
344950,2330,6250,1400,930,4,2,"1",1941,"2","0","good"
950000,2250,2975,1880,370,3,2,"2",1905,"2","0","good"
595000,1530,6773,1530,0,3,2,"1",1984,"2","0","good"
313300,970,4800,970,0,2,1,"1",1911,"1","0","average"
217000,730,2400,730,0,2,1,"1",1934,"1","0","average"
545000,3160,10948,1930,1230,4,3,"1",1991,"2","0","average"
194900,810,6697,810,0,2,1,"1",1923,"1","0","good"
360000,1730,5500,1010,720,4,2,"1",1943,"2","0","excellent"
405000,720,4323,720,0,2,1,"1",1942,"1","0","average"
483300,1210,11100,1210,0,4,2,"1",1955,"2","0","good"
557500,2510,35255,2510,0,3,2,"1",1994,"2","0","average"
775000,1175,10454,1175,0,3,1,"1",1949,"1","0","good"
255000,1590,8670,1590,0,3,2,"1",1994,"2","0","average"
327000,1070,9750,1070,0,2,1,"1",1947,"2","0","average"
560000,2720,8819,2240,480,4,2,"2",1976,"2","0","average"
393000,830,5000,830,0,2,1,"1",1921,"2","0","good"
450000,1900,7740,1150,750,2,2,"1",1923,"2","0","good"
225000,1400,7384,1150,250,3,2,"1",1979,"2","0","average"
295000,1400,7384,1150,250,3,2,"1",1979,"2","0","average"
280000,1370,11050,1370,0,3,1,"1",1981,"2","0","average"
750000,1840,2825,1040,800,3,2,"1",1920,"2","0","average"
615000,1860,42800,930,930,3,2,"1",1983,"2","0","good"
2e+05,1430,7905,1430,0,3,2,"1",1988,"2","0","good"
234000,1010,8906,1010,0,3,1,"1",1968,"2","0","excellent"
121800,940,8384,940,0,2,1,"1",1947,"1","0","average"
269000,1020,7920,1020,0,1,1,"1",1947,"2","0","average"
280000,1280,7633,1280,0,3,2,"1",1991,"2","0","average"
538900,3040,6604,3040,0,5,3,"2",2005,"2","0","average"
908800,3420,7826,2430,990,3,3,"2",1939,"2","0","good"
254000,2080,16117,1740,340,5,2,"1",1959,"2","0","excellent"
480000,1460,7860,1460,0,3,2,"1",1967,"2","0","excellent"
425000,1170,5000,1030,140,2,1,"1",1920,"2","0","good"
230000,1120,7500,1120,0,3,1,"1",1965,"2","0","average"
460000,1860,7232,1320,540,3,2,"1",1985,"2","0","average"
8e+05,2960,10960,1500,1460,5,2,"1",1957,"2","0","good"
225000,960,5512,960,0,3,1,"1",1963,"1","0","good"
371500,1650,6400,980,670,3,1,"1",1954,"2","0","good"
204900,1390,8245,1390,0,3,2,"1",1984,"2","0","average"
4e+05,1350,7216,1350,0,3,2,"1",1964,"2","0","average"
350000,1540,9800,1540,0,3,1,"1",1950,"2","0","good"
415000,1830,9548,1830,0,4,3,"2",1991,"2","0","average"
4e+05,2320,13068,2320,0,4,3,"2",1998,"2","0","average"
176000,770,5200,770,0,2,1,"1",1969,"1","0","excellent"
168000,1200,7210,1200,0,3,1,"1",1977,"1","0","good"
358000,2200,3060,1100,1100,4,2,"1",1908,"2","0","average"
193000,680,8640,680,0,2,1,"1",1951,"1","0","good"
455000,1070,5150,870,200,2,1,"1",1908,"1","0","good"
463000,1250,5650,1250,0,2,1,"2",1943,"2","0","good"
1515000,4500,11795,4500,0,4,4,"2",1991,"4","0","average"
870000,3400,5000,2320,1080,5,4,"2",1900,"2","0","average"
215000,960,9563,960,0,3,1,"1",1967,"2","0","excellent"
590000,1530,6450,1530,0,2,1,"1",1920,"2","0","good"
230000,1250,8800,1250,0,3,1,"1",1955,"2","0","average"
253905,940,8400,940,0,3,1,"1",1958,"2","0","excellent"
246000,1400,7410,1400,0,3,1,"1",1944,"1","0","average"
509990,1440,4859,1440,0,3,2,"2",1921,"1","0","average"
185000,1122,9100,1122,0,2,1,"1",1960,"1","0","good"
203000,1080,9067,1080,0,2,1,"1",1951,"1","0","average"
275000,1200,7800,1200,0,3,1,"1",1954,"2","0","good"
244500,910,9000,910,0,2,1,"1",1923,"1","0","average"
301000,910,9000,910,0,2,1,"1",1923,"1","0","average"
253000,1400,9750,1400,0,3,1,"1",1968,"2","0","average"
319000,1640,9234,1060,580,3,2,"1",1967,"2","0","excellent"
345000,970,5750,970,0,2,1,"1",1932,"1","0","good"
299950,1210,9525,1210,0,3,1,"1",1955,"2","0","average"
430000,990,4802,990,0,2,1,"1",1947,"2","0","average"
333000,1620,5040,1120,500,3,1,"1",1964,"2","0","average"
432000,2190,13673,2190,0,3,2,"1",1994,"2","0","good"
286000,780,3475,780,0,2,1,"1",1930,"1","0","good"
1039000,3410,5000,2190,1220,4,1,"2",1910,"2","0","excellent"
295000,1000,8320,1000,0,3,1,"1",1951,"1","0","excellent"
969000,2450,5000,2200,250,4,2,"2",1919,"2","0","excellent"
198000,860,5185,860,0,3,1,"1",1968,"1","0","good"
350000,1220,28703,1220,0,2,1,"1",1953,"2","0","good"
350000,1010,7680,1010,0,3,1,"1",1967,"2","0","good"
396000,1980,9540,1080,900,3,1,"1",1949,"2","0","average"
480000,1580,7400,1050,530,3,2,"1",1977,"2","0","average"
217000,770,9715,770,0,2,1,"1",1942,"1","0","good"
399950,1720,8910,1720,0,3,1,"1",1954,"2","0","good"
212000,1040,6800,1040,0,3,1,"1",1951,"1","0","excellent"
310000,2070,9195,1220,850,3,2,"1",1982,"2","0","average"
539000,2070,9195,1220,850,3,2,"1",1982,"2","0","average"
390000,1550,1608,1280,270,3,3,"2",2001,"2","0","average"
472000,2030,9804,1110,920,5,2,"1",1963,"2","0","average"
135000,780,6685,780,0,2,1,"1",1948,"1","0","good"
215000,1010,10125,1010,0,3,1,"1",1972,"2","0","good"
299500,1190,9600,1190,0,3,1,"1",1981,"2","0","average"
8e+05,1050,8750,1050,0,2,1,"1",1951,"2","0","good"
310000,770,8149,770,0,2,1,"1",1948,"1","0","good"
385000,620,5100,620,0,1,1,"1",1954,"1","0","average"
285000,2120,6865,1060,1060,4,2,"1",1954,"2","0","average"
580000,2040,4800,1020,1020,3,2,"1",1925,"2","0","good"
274000,820,6200,820,0,2,1,"1",1954,"1","0","good"
1430000,1890,12017,1890,0,3,2,"1",1949,"2","0","average"
243000,1480,15416,1480,0,3,1,"1",1955,"2","0","good"
340000,1410,10015,1410,0,3,2,"1",1993,"1","0","average"
350000,3380,16133,2330,1050,4,3,"1",1959,"2","0","average"
190000,1040,8910,1040,0,3,1,"1",1943,"1","0","average"
508000,1200,2500,1090,110,2,1,"2",1927,"2","0","average"
320000,1380,5820,1380,0,2,1,"1",1918,"2","0","average"
765000,1270,6500,1270,0,3,1,"1",1956,"2","0","good"
426000,1130,9147,1130,0,3,1,"1",1952,"2","0","excellent"
110000,790,8250,790,0,2,1,"1",1947,"1","0","average"
550000,1070,3000,870,200,2,1,"1",1926,"2","0","good"
217000,1110,9827,1110,0,3,1,"1",1966,"2","0","average"
425000,1490,5300,1110,380,4,2,"1",1977,"2","0","average"
435000,990,5643,870,120,2,1,"1",1947,"2","0","average"
276000,720,4000,720,0,2,1,"1",1918,"1","0","average"
266000,700,5559,700,0,2,1,"1",1949,"1","0","excellent"
230000,940,10875,940,0,3,1,"1",1957,"2","0","average"
763000,1360,8752,1360,0,3,2,"1",1942,"1","0","good"
250000,930,6060,930,0,3,1,"1",1973,"1","0","good"
255000,1360,5433,1360,0,2,2,"1",1974,"2","0","average"
336000,1790,13350,1190,600,3,3,"1",1988,"2","0","average"
410500,1150,6800,1150,0,3,1,"1",1954,"2","0","average"
546000,970,3400,970,0,2,1,"1",1924,"2","0","average"
284000,860,7204,860,0,2,1,"1",1918,"2","0","average"
208000,820,5700,820,0,2,1,"1",1942,"1","0","excellent"
417500,1330,5510,850,480,2,1,"1",1910,"1","0","average"
280000,720,5000,720,0,2,1,"1",1951,"1","0","excellent"
435000,1960,50112,1050,910,4,2,"1",1963,"2","0","good"
223000,1220,71191,1220,0,3,1,"1",1952,"1","0","average"
390000,1800,119790,1200,600,2,1,"1",1947,"2","0","good"
612000,1740,3700,1740,0,3,3,"1",1982,"2","0","average"
225000,1610,8400,1610,0,3,2,"1",1990,"2","0","average"
589900,3160,66646,3160,0,2,3,"2",1993,"2","0","average"
265000,1850,16535,1850,0,3,2,"1",1992,"2","0","average"
588000,2190,4900,1490,700,5,3,"2",1940,"2","0","excellent"
196500,1310,7000,1310,0,3,2,"1",1979,"2","0","good"
299000,2320,12000,1720,600,4,2,"1",1943,"2","0","average"
665000,2970,52567,2970,0,4,2,"2",1924,"2","0","average"
690000,1770,1800,1770,0,3,2,"3",1999,"2","0","average"
217000,1690,6750,1210,480,3,2,"1",1977,"2","0","average"
221000,1150,7260,1150,0,3,1,"1",1959,"2","0","average"
433000,1920,7200,1300,620,3,2,"1",1984,"2","0","average"
525000,1000,4950,800,200,2,1,"1",1948,"2","0","average"
356200,1690,10062,940,750,3,2,"1",1928,"2","0","excellent"
595000,3090,87120,1590,1500,4,2,"1",1974,"2","0","good"
513000,2090,4000,1480,610,4,2,"1",1951,"2","0","average"
365000,680,2550,680,0,2,1,"1",1901,"1","0","good"
149000,1090,2800,1090,0,3,1,"1",1969,"1","0","average"
4e+05,530,13679,530,0,1,1,"1",1949,"1","0","good"
225000,990,8012,990,0,3,1,"1",1966,"2","0","good"
466750,1730,9139,1730,0,4,2,"2",1957,"2","0","average"
460000,1200,7320,1200,0,3,2,"1",1955,"2","0","average"
415000,1050,60113,1050,0,2,1,"1",1943,"2","0","good"
261000,970,12500,970,0,2,1,"1",1941,"1","0","average"
190000,1640,8100,1040,600,3,1,"1",1939,"1","0","average"
430000,1730,9000,1370,360,3,2,"1",1978,"2","0","average"
213000,740,7380,740,0,2,1,"1",1951,"1","0","good"
390000,2860,5724,1730,1130,4,3,"1",1983,"2","0","average"
225000,1460,7740,1460,0,3,2,"1",1968,"2","0","average"
465000,1210,4872,1210,0,3,1,"1",1949,"1","0","good"
241000,1770,7000,1770,0,3,2,"1",1986,"2","0","average"
295000,1380,8682,1380,0,3,2,"1",1966,"2","0","good"
340000,2380,20277,1500,880,4,3,"1",1999,"2","0","average"
249950,1370,11658,1370,0,3,1,"1",1958,"1","0","good"
360000,780,4200,780,0,2,1,"1",1920,"1","0","average"
354900,1720,16552,1720,0,3,1,"1",1971,"2","0","good"
990000,2550,3900,2050,500,3,4,"2",1940,"2","0","average"
289000,1680,8424,1680,0,3,2,"1",1993,"2","0","average"
240000,1150,4825,1150,0,3,1,"1",1957,"1","0","good"
281500,1270,7500,1270,0,3,1,"1",1953,"2","0","average"
411500,2420,7740,1360,1060,5,3,"1",1929,"2","0","excellent"
395000,1980,7931,1160,820,4,3,"1",1983,"2","0","good"
199950,1010,10057,1010,0,2,1,"1",1961,"1","0","average"
515000,1060,4960,1060,0,2,1,"1",1926,"2","0","average"
330000,880,4000,780,100,2,1,"1",1937,"1","0","average"
528000,1560,6300,1560,0,3,2,"1",1924,"2","0","average"
304700,740,5995,740,0,2,1,"1",1949,"2","0","good"
519900,1820,9350,1820,0,4,2,"1",1967,"2","0","good"
378500,880,6171,880,0,2,1,"1",1949,"2","0","good"
445000,930,3150,930,0,2,1,"1",1918,"1","0","excellent"
222000,1460,8400,1460,0,3,1,"1",1962,"1","0","good"
5e+05,2920,11440,2920,0,5,3,"2",2003,"2","0","average"
605000,910,3600,910,0,2,1,"1",1909,"2","0","good"
393000,1320,10720,1320,0,3,2,"2",1981,"2","0","average"
255000,960,20954,960,0,2,1,"1",1977,"2","0","average"
530000,2240,5580,1830,410,4,3,"2",1949,"2","0","excellent"
180000,780,3540,780,0,3,1,"1",1920,"1","0","average"
443500,1330,4140,930,400,2,1,"1",1919,"2","0","good"
390000,1900,76877,1900,0,4,2,"1",2004,"2","0","average"
482500,1330,6490,1330,0,3,2,"1",1954,"2","0","good"
237000,1290,7952,1290,0,3,2,"1",1998,"2","0","average"
180000,840,5700,840,0,3,1,"1",1945,"1","0","good"
205000,860,7467,860,0,3,1,"1",1944,"1","0","average"
275500,1060,7246,1060,0,3,1,"1",1981,"1","0","good"
875000,2010,4000,1210,800,3,2,"1",1915,"2","0","excellent"
9e+05,1240,5500,1240,0,2,1,"1",1954,"2","0","average"
235000,870,6450,740,130,2,2,"1",1954,"1","0","good"
410000,1400,45738,1400,0,3,2,"2",1981,"2","0","good"
355000,1850,9600,1230,620,3,3,"1",1981,"2","0","average"
1300000,4270,6002,3180,1090,4,4,"2",2004,"3","0","average"
277000,1140,8144,1140,0,3,1,"1",1956,"2","0","average"
170000,1240,9900,940,300,2,1,"1",1950,"2","0","average"
165000,970,6600,970,0,3,1,"1",1965,"2","0","average"
258000,2710,7199,1710,1000,4,3,"1",1967,"2","0","good"
650000,3720,57499,1880,1840,4,3,"1",2003,"2","0","average"
375000,1240,3000,1040,200,4,2,"1",1908,"2","0","average"
230000,1210,12538,1210,0,5,2,"2",1982,"2","0","average"
444000,2800,7198,2800,0,4,3,"2",2002,"2","0","average"
118125,790,7153,790,0,2,1,"1",1944,"1","0","good"
212000,790,7153,790,0,2,1,"1",1944,"1","0","good"
510000,1850,9600,1850,0,3,2,"1",1968,"2","0","average"
950000,3230,438213,3230,0,4,3,"2",1999,"2","0","average"
1045000,3560,4000,2970,590,4,3,"3",1996,"2","0","average"
350000,840,5551,840,0,2,1,"1",1952,"1","0","average"
410000,1750,2550,1750,0,3,2,"1",1955,"2","0","average"
710000,2750,7500,1630,1120,4,3,"1",1966,"2","0","excellent"
175000,620,8685,620,0,1,1,"1",1976,"1","0","good"
508800,1720,10098,1140,580,3,2,"1",1981,"2","0","good"
555500,920,10000,920,0,2,1,"1",1981,"2","0","good"
440000,1040,4000,1040,0,3,1,"1",1950,"2","0","average"
485000,1260,7250,960,300,3,1,"1",1940,"2","0","average"
295000,830,3386,830,0,3,1,"1",1942,"1","0","average"
440000,1860,217800,1860,0,3,2,"2",1998,"2","0","average"
506000,1570,8210,1150,420,2,1,"1",1952,"2","0","good"
710000,1210,6000,1000,210,2,1,"1",1942,"2","0","good"
390000,1510,10827,1510,0,3,2,"2",1984,"2","0","average"
279900,1410,6600,1410,0,3,2,"1",1990,"2","0","good"
395000,1980,10350,1430,550,4,1,"1",1968,"2","0","good"
335000,1440,8842,840,600,2,1,"1",1950,"2","0","average"
2500000,3330,24354,3330,0,4,4,"1",1961,"3","0","good"
3100000,3920,13085,3920,0,3,3,"2",1996,"3","1","good"
330000,1180,7275,1180,0,4,2,"1",1965,"2","0","average"
970000,1290,5376,1290,0,2,1,"1",1945,"1","0","average"
525000,2680,14157,1460,1220,4,2,"1",1966,"2","0","average"
435000,1450,8800,1450,0,4,1,"1",1954,"2","0","good"
275000,1320,11090,1320,0,3,1,"1",1955,"2","0","average"
295000,670,7952,670,0,2,1,"1",1942,"1","0","good"
340500,940,5413,940,0,2,1,"1",1923,"2","0","average"
280000,1100,5132,840,260,3,1,"1",1948,"1","0","average"
215000,810,5240,810,0,3,1,"1",1942,"1","0","average"
565000,2170,12100,2170,0,4,1,"1",1961,"2","0","excellent"
554000,1670,4996,1670,0,2,2,"1",2004,"2","0","average"
5e+05,2050,11454,2050,0,3,2,"1",1987,"2","0","average"
279900,1400,10800,1400,0,3,1,"1",1962,"1","0","average"
315000,2110,10766,2110,0,5,3,"2",2005,"2","0","average"
269500,1640,8395,1640,0,3,2,"1",1991,"2","0","good"
375000,1757,19370,1757,0,4,2,"1",1955,"2","0","excellent"
395000,980,5100,980,0,2,1,"1",1907,"1","0","good"
250000,780,1033,780,0,1,1,"1",1922,"2","0","average"
323000,1590,7759,1590,0,3,1,"2",1912,"2","0","good"
249950,940,8532,940,0,2,1,"1",1959,"2","0","good"
3e+05,1320,7200,1320,0,3,1,"1",1959,"2","0","good"
183500,1040,8892,800,240,3,1,"1",1958,"1","0","good"
410000,1740,9300,1740,0,3,2,"1",1952,"2","0","good"
663500,1310,5200,910,400,2,1,"1",1946,"2","0","average"
459000,1900,9077,1900,0,4,3,"2",1954,"2","0","average"
275500,720,11400,720,0,2,1,"1",1951,"1","0","excellent"
485000,1020,9835,1020,0,3,1,"1",1955,"2","0","excellent"
250000,1250,7920,1250,0,3,1,"1",1960,"2","0","good"
245000,990,9599,990,0,3,1,"1",1959,"1","0","good"
575000,1740,9163,1740,0,3,1,"1",1954,"2","0","average"
1310000,3650,16600,1860,1790,5,3,"1",1978,"2","0","good"
237000,1710,7920,1260,450,3,2,"1",1968,"2","0","average"
277000,1960,5160,1170,790,4,3,"1",2001,"2","0","average"
6e+05,940,19000,940,0,3,1,"1",1945,"1","0","average"
520500,1900,8100,950,950,3,2,"1",1940,"2","0","good"
245000,1120,5650,720,400,2,1,"1",1904,"1","0","average"
305000,1610,6250,1610,0,4,2,"1",1952,"2","0","good"
396480,1000,10800,1000,0,3,1,"1",1959,"2","0","average"
1025000,2050,4800,1950,100,3,1,"2",1922,"2","0","average"
260656,1620,13803,1620,0,3,1,"1",1969,"1","0","good"
320000,1060,5000,1060,0,3,1,"1",1958,"2","0","average"
359000,1320,1071,1080,240,3,3,"2",2003,"2","0","average"
330000,1920,12040,1920,0,4,3,"1",1962,"2","0","average"
375000,1010,4050,1010,0,2,1,"1",1950,"2","0","average"
515000,2670,11761,1370,1300,5,3,"1",1981,"2","0","average"
406500,870,5750,870,0,2,1,"1",1947,"2","0","good"
250000,990,10556,990,0,2,1,"2",1981,"2","0","average"
549000,1500,3978,1500,0,5,1,"2",1929,"2","0","average"
290000,1150,8145,990,160,3,1,"1",1932,"1","0","good"
465000,910,4500,910,0,3,1,"1",1948,"2","0","average"
435000,940,7590,940,0,3,1,"1",1959,"1","0","good"
231000,1530,6375,1530,0,4,2,"2",1942,"2","0","average"
330000,1040,11900,1040,0,3,1,"1",1972,"1","0","excellent"
239000,1200,7810,1200,0,3,1,"1",1967,"2","0","good"
380500,1270,1348,1270,0,3,2,"3",2003,"2","0","average"
376000,1340,1635,1340,0,2,2,"2",2003,"2","0","average"
290000,1240,9300,1240,0,3,1,"1",1954,"2","0","average"
935000,1220,7489,1220,0,4,2,"2",1903,"2","0","average"
450000,810,4368,810,0,2,1,"1",1958,"1","0","average"
1320000,2120,3600,1830,290,4,3,"2",1908,"2","0","good"
410000,1510,3240,870,640,4,2,"1",1901,"2","0","excellent"
625000,1100,4160,1100,0,2,1,"1",1919,"2","0","average"
165000,780,6380,780,0,2,1,"1",1947,"1","0","average"
575000,1490,6000,1090,400,2,1,"1",1946,"2","0","average"
219900,970,7742,970,0,3,1,"1",1967,"1","0","good"
3e+05,1090,9900,1090,0,3,1,"1",1955,"2","0","good"
322500,1190,6445,1190,0,3,2,"1",1996,"2","0","average"
578000,1500,4500,1120,380,3,1,"1",1938,"2","0","average"
562000,2795,15101,2795,0,5,3,"2",1996,"2","0","average"
320000,1110,10500,1110,0,3,2,"1",1978,"2","0","excellent"
505000,810,5060,810,0,2,1,"1",1941,"1","0","average"
205000,1290,6566,1290,0,3,1,"1",1976,"2","0","excellent"
256000,1290,4720,790,500,3,1,"1",1948,"1","0","average"
367500,1030,600,680,350,2,2,"2",2004,"2","0","average"
460000,1910,12264,1010,900,5,2,"1",1963,"2","0","good"
395000,1980,15354,1980,0,4,2,"1",1977,"2","0","average"
3e+05,1470,16500,1470,0,3,2,"1",1961,"2","0","average"
410000,1580,9581,1580,0,4,2,"1",1953,"2","0","average"
245000,1370,6000,1370,0,3,1,"1",1955,"2","0","average"
445800,1320,6500,1320,0,3,2,"1",1947,"2","0","average"
518000,2430,11670,1330,1100,4,3,"1",1978,"2","0","good"
275000,770,4840,770,0,2,1,"1",1927,"2","0","good"
550000,1420,3100,820,600,2,1,"1",1924,"2","0","average"
339000,1100,4128,720,380,3,1,"1",1942,"2","0","good"
260000,1790,11884,1790,0,3,1,"1",1951,"2","0","average"
730000,2500,11779,1550,950,5,3,"1",1971,"2","0","good"
645000,2130,4000,2130,0,3,2,"2",1908,"2","0","average"
206000,1060,10350,1060,0,3,1,"1",1980,"2","0","good"
265000,940,9458,940,0,2,1,"1",1948,"1","0","average"
339900,1200,9087,1200,0,3,1,"1",1969,"2","0","excellent"
416500,1100,4184,1100,0,3,1,"1",1965,"2","0","good"
253000,1030,6250,1030,0,3,1,"1",1960,"2","0","average"
460000,1140,4600,1140,0,3,1,"1",1942,"2","0","average"
492000,950,6000,950,0,2,1,"1",1942,"2","0","average"
275000,1960,30480,1060,900,4,2,"1",1972,"2","0","good"
345000,1080,7775,1080,0,2,1,"1",1955,"1","0","average"
190000,950,7610,950,0,3,1,"1",1983,"2","0","average"
1270000,3950,9520,2250,1700,5,3,"1",1953,"2","0","average"
415000,2020,19210,1760,260,3,1,"1",1949,"1","0","average"
765000,3270,38088,3270,0,3,3,"2",1992,"3","0","average"
385000,2020,4000,2020,0,5,2,"2",1950,"2","0","average"
725000,1000,19969,1000,0,3,1,"1",1951,"2","0","average"
345000,960,2700,780,180,2,1,"1",1904,"1","0","average"
6e+05,1460,2800,730,730,3,2,"1",1921,"2","0","good"
404600,1570,7727,1270,300,3,1,"1",1958,"2","0","good"
258000,1490,7435,1120,370,3,1,"1",1969,"2","0","average"
415000,1960,10559,1960,0,4,2,"2",1955,"2","0","good"
389000,2330,10750,1190,1140,5,2,"1",1962,"2","0","good"
189900,800,5600,800,0,2,1,"1",1955,"1","0","excellent"
376500,1630,7800,1630,0,3,2,"1",1950,"2","0","excellent"
775000,2010,7017,2010,0,3,2,"2",1951,"2","0","average"
340000,1010,7500,1010,0,3,1,"1",1975,"2","0","good"
151600,1060,16988,1060,0,2,1,"1",1954,"1","0","average"
216000,1810,10360,1010,800,2,1,"1",1946,"1","0","average"
249900,1100,5000,1100,0,3,1,"1",1960,"2","0","average"
152000,1090,3264,1090,0,3,1,"1",1969,"1","0","good"
340000,1250,1178,980,270,2,2,"2",1996,"2","0","average"
299800,1310,2814,810,500,2,1,"1",1944,"1","0","average"
324950,1150,9186,1150,0,2,1,"1",1946,"2","0","average"
530000,1440,27505,1440,0,3,1,"1",1951,"2","0","average"
310000,1020,55756,1020,0,3,1,"1",1961,"2","0","average"
713250,2050,9000,2050,0,3,2,"1",1951,"2","0","good"
5e+05,2000,21780,1480,520,3,1,"1",1978,"2","0","average"
250000,920,4429,920,0,3,1,"1",1952,"2","0","average"
345000,1610,15005,1610,0,3,2,"1",1986,"2","0","good"
440150,1110,6800,1000,110,2,1,"1",1947,"2","0","excellent"
375000,790,5120,790,0,2,1,"1",1950,"1","0","average"
174000,600,4854,600,0,2,1,"1",1922,"1","0","excellent"
170000,810,9882,810,0,2,1,"1",1944,"1","0","average"
860000,1880,8494,1200,680,3,2,"1",1968,"2","0","good"
920000,3130,12381,3130,0,4,3,"2",1995,"2","0","average"
195000,860,10400,860,0,2,1,"1",1983,"1","0","good"
269950,990,9950,990,0,3,1,"1",1961,"2","0","excellent"
276000,1480,6075,740,740,2,2,"1",1919,"2","0","excellent"
403500,700,5621,700,0,1,1,"1",1945,"1","0","good"
216000,860,9000,860,0,2,1,"1",1942,"1","0","good"
575000,2500,30056,1840,660,3,2,"1",1954,"2","0","excellent"
660000,1670,8195,1670,0,2,1,"1",1954,"2","0","average"
338000,690,6400,690,0,2,1,"1",1943,"1","0","average"
210000,900,5000,900,0,2,1,"1",1930,"1","0","excellent"
365000,960,223898,960,0,2,1,"1",1985,"1","0","average"
182000,1060,7350,1060,0,3,1,"1",1959,"2","0","good"
440000,1230,6600,1130,100,2,1,"1",1906,"2","0","average"
299500,740,6300,740,0,2,1,"1",1942,"1","0","average"
455000,1170,6000,970,200,2,1,"1",1941,"2","0","good"
745000,2400,10126,2400,0,5,3,"2",1981,"2","0","average"
250000,850,6370,850,0,2,1,"1",1951,"1","0","average"
490000,1420,4305,920,500,2,1,"1",1941,"2","0","good"
299000,1510,6200,1010,500,3,1,"1",1955,"1","0","average"
210000,1200,7200,1200,0,3,1,"1",1977,"1","0","average"
540000,1050,4160,1050,0,3,1,"1",1925,"2","0","good"
469000,1300,22605,1300,0,3,2,"1",1998,"2","0","average"
299950,1170,5400,1170,0,4,1,"1",1953,"1","0","excellent"
